Date,VEDL_Open,VEDL_High,VEDL_Low,VEDL_Close,VEDL_Volume,India_GDP_Growth_Perc,India_Inflation_Rate_Perc,Nifty_Metal_Open,Nifty_Metal_High,Nifty_Metal_Low,Nifty_Metal_Close,Nifty_Metal_Volume,VEDL_News_Sentiment
2024-01-04,270.0,270.6499938964844,265.3500061035156,266.1499938964844,10745140,7.2,4.1,6665.0,6867.75,6663.4501953125,6851.0,2458200,0.7463111111111111
2024-01-03,258.5,267.25,255.85000610351562,263.79998779296875,22285124,7.2,4.1,6678.4501953125,6705.0498046875,6631.25,6659.35009765625,1529100,0.5197666666666666
2024-01-02,257.5,259.3999938964844,253.10000610351562,258.1499938964844,5803881,7.2,4.1,6653.75,6711.5498046875,6646.35009765625,6677.7998046875,1409800,0.9972
2024-01-01,258.54998779296875,260.29998779296875,256.0,257.1499938964844,6352734,7.2,4.1,6559.64990234375,6630.64990234375,6536.25,6616.7001953125,1072800,0.98484
2023-12-29,256.0,259.5,254.10000610351562,258.54998779296875,9136816,6.7,4.68,6677.7998046875,6706.35009765625,6594.89990234375,6602.85009765625,917900,0.57412
2023-12-28,253.0,259.3500061035156,253.0,257.54998779296875,15441735,6.7,4.68,6676.10009765625,6708.2001953125,6610.7001953125,6625.5498046875,1235600,0.69075
2023-12-27,251.89999389648438,254.39999389648438,250.8000030517578,252.39999389648438,10673963,6.7,4.68,6606.35009765625,6647.75,6596.5,6634.39990234375,882100,0.992677777777778
2023-12-26,262.0,262.8999938964844,259.54998779296875,261.70001220703125,12322864,6.7,4.68,6534.35009765625,6587.85009765625,6513.0,6578.39990234375,804800,0.2546
2023-12-22,259.5,261.3500061035156,257.70001220703125,259.75,9677532,6.7,4.68,6643.5,6648.14990234375,6513.10009765625,6545.9501953125,1477000,0.0
2023-12-21,251.0,256.8999938964844,249.10000610351562,255.9499969482422,10812029,6.7,4.68,6722.39990234375,6729.7001953125,6652.89990234375,6688.85009765625,1196900,
2023-12-20,263.8999938964844,264.0,250.8000030517578,251.4499969482422,15309407,6.7,4.68,6679.9501953125,6747.10009765625,6663.64990234375,6723.2998046875,938200,0.8149
2023-12-19,266.25,266.3999938964844,259.25,262.1000061035156,17762921,6.7,4.68,6562.7998046875,6690.85009765625,6545.89990234375,6677.85009765625,1027400,
2023-12-18,260.0,263.5,256.8999938964844,260.70001220703125,12388584,6.7,4.68,6635.0498046875,6635.9501953125,6537.60009765625,6544.7998046875,900200,0.6509
2023-12-15,258.54998779296875,259.8500061035156,255.64999389648438,257.20001220703125,17235864,6.7,4.68,6600.7998046875,6627.89990234375,6532.75,6602.2001953125,3193900,0.2921499999999999
2023-12-14,255.8000030517578,258.0,248.8000030517578,254.64999389648438,18271383,6.7,4.68,6757.60009765625,6757.60009765625,6580.2998046875,6633.4501953125,1425400,0.3079499999999999
2023-12-13,247.1999969482422,255.8000030517578,243.64999389648438,253.35000610351562,15557190,6.7,4.68,6793.85009765625,6819.85009765625,6751.10009765625,6770.14990234375,1414600,-0.3017
2023-12-12,249.0,251.35000610351562,245.64999389648438,246.64999389648438,5675356,6.7,4.68,6643.64990234375,6767.85009765625,6643.64990234375,6758.2001953125,1841400,0.3294
2023-12-11,247.14999389648438,249.75,244.3000030517578,248.5500030517578,5346227,6.7,4.68,6593.0498046875,6647.64990234375,6551.10009765625,6640.7998046875,771100,0.784825
2023-12-08,249.75,254.0,241.5,244.8000030517578,13224817,6.7,4.68,6426.2001953125,6591.0,6411.35009765625,6583.64990234375,1869700,0.8044
2023-12-07,250.9499969482422,251.25,245.4499969482422,248.85000610351562,6937185,6.7,4.68,6442.10009765625,6448.2998046875,6384.60009765625,6395.5498046875,865700,0.1321666666666666
2023-12-06,244.0,252.1999969482422,240.8000030517578,249.4499969482422,17430210,6.7,4.68,6471.89990234375,6538.0,6432.75,6442.2998046875,914900,0.6779125
2023-12-05,242.1999969482422,246.8000030517578,239.0,242.39999389648438,10005319,6.7,4.68,6493.2998046875,6493.60009765625,6455.9501953125,6485.25,645100,0.9911
2023-12-04,244.5,244.5,239.5,241.89999389648438,12552937,6.7,4.68,6470.64990234375,6497.7001953125,6452.7001953125,6474.5498046875,618200,0.973
2023-12-01,234.8000030517578,242.0,233.5500030517578,239.39999389648438,9817732,6.7,4.68,6431.39990234375,6487.14990234375,6403.85009765625,6469.4501953125,1257700,0.9933
2023-11-30,233.89999389648438,234.89999389648438,230.75,233.35000610351562,19036194,6.7,4.72,6419.89990234375,6451.2001953125,6355.2998046875,6379.7001953125,1269400,0.01545
2023-11-29,235.39999389648438,236.6999969482422,231.64999389648438,233.4499969482422,7774049,6.7,4.72,6391.5,6411.89990234375,6327.7001953125,6363.25,1258300,0.9263
2023-11-28,235.0,235.0,231.89999389648438,234.39999389648438,7469037,6.7,4.72,6405.64990234375,6413.4501953125,6361.75,6369.10009765625,976400,0.75911
2023-11-24,234.75,235.5,231.10000610351562,232.1999969482422,3866099,6.7,4.72,6285.10009765625,6314.4501953125,6270.0498046875,6292.2998046875,840900,0.0
2023-11-23,236.5500030517578,237.35000610351562,233.25,234.14999389648438,3977608,6.7,4.72,6301.64990234375,6315.85009765625,6243.10009765625,6275.2001953125,713800,0.9672
2023-11-22,240.0,240.14999389648438,233.9499969482422,236.35000610351562,5432510,6.7,4.72,6254.39990234375,6308.75,6243.4501953125,6275.4501953125,948100,-0.0726499999999999
2023-11-21,241.5500030517578,242.5500030517578,239.5500030517578,240.3000030517578,4018369,6.7,4.72,6236.39990234375,6238.14990234375,6186.4501953125,6209.10009765625,799400,0.39688
2023-11-20,239.1999969482422,241.35000610351562,238.0500030517578,239.5500030517578,4219360,6.7,4.72,6167.2001953125,6238.0498046875,6151.85009765625,6211.0498046875,1142400,0.96775
2023-11-17,238.0,243.9499969482422,238.0,239.5,9273728,6.7,4.72,6164.7998046875,6166.2001953125,6023.14990234375,6037.2001953125,814300,0.79524
2023-11-16,241.0,241.6999969482422,234.35000610351562,238.8000030517578,6844037,6.7,4.72,6193.89990234375,6244.60009765625,6158.4501953125,6190.9501953125,879200,0.0257999999999999
2023-11-15,243.0,245.75,237.5500030517578,240.10000610351562,6420011,6.7,4.72,6264.39990234375,6270.10009765625,6158.25,6187.75,886600,0.6763600000000001
2023-11-13,244.5,244.6999969482422,241.39999389648438,241.9499969482422,4210127,6.7,4.72,6260.85009765625,6285.2001953125,6166.60009765625,6203.5,969500,0.8320555555555555
2023-11-10,234.0,246.0,233.89999389648438,245.25,17676902,6.7,4.72,6163.5,6225.7998046875,6158.5,6214.75,1343100,0.5767166666666667
2023-11-09,237.0,238.3000030517578,234.25,235.1999969482422,3824543,6.7,4.72,6110.4501953125,6157.85009765625,6088.25,6127.64990234375,834400,0.1909
2023-11-08,238.89999389648438,239.8000030517578,236.10000610351562,237.14999389648438,5322427,6.7,4.72,6068.35009765625,6101.2998046875,6048.2001953125,6076.2998046875,634100,0.4957
2023-11-07,233.10000610351562,238.89999389648438,233.10000610351562,237.75,8362338,6.7,4.72,6093.4501953125,6099.75,6017.4501953125,6039.35009765625,831100,0.5894333333333334
2023-11-06,232.75,236.4499969482422,230.39999389648438,233.10000610351562,7768055,6.7,4.72,6072.4501953125,6149.25,6056.64990234375,6067.7001953125,1173600,0.8589
2023-11-03,231.1999969482422,235.64999389648438,231.1999969482422,232.75,9794909,6.7,4.72,5991.14990234375,5998.89990234375,5956.2001953125,5975.89990234375,928900,0.47465
2023-11-02,224.14999389648438,230.39999389648438,224.14999389648438,229.14999389648438,7719938,6.7,4.72,5934.7001953125,5967.7001953125,5906.85009765625,5956.0,1168800,0.1479999999999999
2023-11-01,217.0,226.89999389648438,216.3000030517578,223.75,11714180,6.7,4.72,5907.2998046875,5944.64990234375,5876.39990234375,5884.2001953125,816500,0.9808
2023-10-31,217.89999389648438,218.1999969482422,214.4499969482422,216.60000610351562,3233237,7.0,4.58,5900.7001953125,5926.64990234375,5848.39990234375,5890.0498046875,1446100,0.2478666666666666
2023-10-30,215.75,217.0,214.4499969482422,216.4499969482422,2745365,7.0,4.58,6001.85009765625,6013.2998046875,5925.89990234375,5936.5498046875,996600,0.4782727272727273
2023-10-27,213.85000610351562,217.3000030517578,213.25,215.8000030517578,4623399,7.0,4.58,5830.39990234375,5885.2001953125,5786.85009765625,5872.5498046875,906500,0.5984571428571428
2023-10-26,215.5500030517578,215.75,211.1999969482422,212.25,7706350,7.0,4.58,5965.89990234375,5981.0,5842.5,5855.14990234375,1001100,0.4075333333333333
2023-10-25,215.0,219.89999389648438,214.3000030517578,216.8000030517578,6955789,7.0,4.58,5855.7998046875,5993.4501953125,5848.7001953125,5947.7001953125,1038900,0.555895
2023-10-23,222.75,225.1999969482422,214.5,215.0500030517578,7384814,7.0,4.58,5620.5498046875,5629.75,5544.9501953125,5618.0498046875,880900,
2023-10-20,226.6999969482422,229.75,222.3000030517578,222.75,5244069,7.0,4.58,5732.7001953125,5753.64990234375,5672.85009765625,5683.4501953125,598500,0.7313666666666667
2023-10-19,229.0,230.9499969482422,226.5,227.14999389648438,4657398,7.0,4.58,5698.5498046875,5723.25,5625.75,5701.75,749500,0.7684857142857143
2023-10-18,230.10000610351562,232.5,228.3000030517578,230.5,5784720,7.0,4.58,5784.4501953125,5784.4501953125,5683.5,5690.89990234375,964100,0.09985
2023-10-17,230.25,231.5500030517578,229.0,229.9499969482422,5064750,7.0,4.58,5848.89990234375,5848.89990234375,5789.64990234375,5797.2998046875,760300,0.5613833333333333
2023-10-16,226.8000030517578,232.6999969482422,224.3000030517578,229.85000610351562,10185425,7.0,4.58,5843.64990234375,5861.10009765625,5804.39990234375,5822.10009765625,581500,0.9919333333333332
2023-10-13,225.0,229.39999389648438,224.8000030517578,226.1999969482422,7221397,7.0,4.58,5902.4501953125,5902.4501953125,5798.35009765625,5807.0498046875,917700,0.9953
2023-10-12,226.0,227.64999389648438,225.25,226.1999969482422,7239091,7.0,4.58,5841.0,5902.89990234375,5830.5,5895.0498046875,893500,0.296
2023-10-11,222.39999389648438,229.9499969482422,222.14999389648438,227.64999389648438,12216514,7.0,4.58,5856.2998046875,5869.0498046875,5787.10009765625,5824.25,1014300,0.9244
2023-10-10,219.1999969482422,224.0,218.64999389648438,222.14999389648438,5621177,7.0,4.58,5828.39990234375,5911.25,5820.7001953125,5882.0,1161100,0.7140909090909091
2023-10-09,219.9499969482422,221.1999969482422,217.35000610351562,218.9499969482422,5142409,7.0,4.58,5782.39990234375,5805.35009765625,5765.89990234375,5799.39990234375,796000,
2023-10-06,222.64999389648438,224.10000610351562,220.85000610351562,222.6999969482422,5523734,7.0,4.58,5704.10009765625,5774.85009765625,5697.7001953125,5738.25,607100,0.7595000000000001
2023-10-05,225.10000610351562,225.60000610351562,220.0500030517578,222.0,10155103,7.0,4.58,5666.60009765625,5711.7001953125,5647.2998046875,5703.2998046875,536000,0.992125
2023-10-04,230.25,232.25,220.9499969482422,223.39999389648438,15548752,7.0,4.58,5764.35009765625,5764.5,5644.2001953125,5677.89990234375,929100,0.9899
2023-10-03,230.0,233.75,225.10000610351562,230.75,46754460,7.0,4.58,5784.89990234375,5805.7001953125,5751.89990234375,5756.9501953125,525400,0.98445
2023-09-29,210.0,224.75,210.0,222.5500030517578,27711678,7.3,4.67,5697.10009765625,5717.7001953125,5655.89990234375,5710.0498046875,833500,0.20095
2023-09-28,209.0,213.14999389648438,208.0,208.35000610351562,17396618,7.3,4.67,5699.2001953125,5709.7001953125,5670.89990234375,5695.5498046875,763900,0.5017
2023-09-27,217.5,220.4499969482422,208.10000610351562,209.0,35505658,7.3,4.67,5601.4501953125,5673.85009765625,5590.2998046875,5668.25,1070300,0.7942777777777779
2023-09-26,225.0,227.1999969482422,223.64999389648438,224.0,4392920,7.3,4.67,5548.89990234375,5603.10009765625,5538.7001953125,5570.25,625400,0.92425
2023-09-25,225.4499969482422,226.5,223.8000030517578,224.5500030517578,4962618,7.3,4.67,5495.25,5556.7001953125,5466.64990234375,5528.10009765625,808300,0.367325
2023-09-22,228.5,228.75,222.5500030517578,225.0500030517578,7322963,7.3,4.67,5519.5498046875,5546.89990234375,5475.39990234375,5497.4501953125,1338800,0.21774
2023-09-21,231.8000030517578,231.8000030517578,224.64999389648438,226.5,11856688,7.3,4.67,5344.9501953125,5484.0,5321.64990234375,5460.2001953125,1167400,0.6292
2023-09-20,235.0,235.9499969482422,231.25,231.8000030517578,8778511,7.3,4.67,5398.64990234375,5412.75,5304.4501953125,5330.2998046875,705500,0.1978777777777778
2023-09-18,237.89999389648438,238.60000610351562,236.0500030517578,236.5,4974748,7.3,4.67,5520.7998046875,5522.2001953125,5358.35009765625,5372.89990234375,1192700,0.9791
2023-09-15,236.1999969482422,240.5500030517578,235.4499969482422,236.3000030517578,20035443,7.3,4.67,5514.10009765625,5524.10009765625,5472.35009765625,5494.5,722200,0.7976
2023-09-14,234.9499969482422,237.9499969482422,234.0,236.1999969482422,8069630,7.3,4.67,5565.7001953125,5568.2001953125,5420.4501953125,5470.85009765625,1109800,0.4376333333333333
2023-09-13,231.8000030517578,234.3000030517578,231.0,233.3000030517578,6192848,7.3,4.67,5552.5498046875,5614.85009765625,5496.2001953125,5602.60009765625,2017500,-0.0141199999999999
2023-09-12,239.60000610351562,239.60000610351562,230.0500030517578,231.8000030517578,10667079,7.3,4.67,5578.75,5581.5498046875,5409.7001953125,5471.75,1676700,0.8871714285714286
2023-09-11,238.0,238.8000030517578,236.5,238.3000030517578,7148576,7.3,4.67,5581.75,5651.9501953125,5581.60009765625,5616.5,1034000,0.73945
2023-09-08,239.0500030517578,239.9499969482422,236.6999969482422,237.75,6836165,7.3,4.67,5586.7998046875,5658.35009765625,5548.14990234375,5635.7001953125,1105800,0.510175
2023-09-07,241.35000610351562,241.9499969482422,237.5500030517578,239.10000610351562,6429626,7.3,4.67,5719.10009765625,5776.14990234375,5670.14990234375,5682.75,1166000,-0.48635
2023-09-06,245.0500030517578,246.5500030517578,240.1999969482422,241.35000610351562,10891500,7.3,4.67,5670.2998046875,5691.35009765625,5587.2998046875,5679.25,1067400,0.0258999999999999
2023-09-05,243.0,243.9499969482422,238.8000030517578,241.39999389648438,5648932,7.3,4.67,5726.7998046875,5799.60009765625,5648.10009765625,5679.5498046875,1896900,
2023-09-04,238.0,244.5,236.14999389648438,241.6999969482422,14056203,7.3,4.67,5548.25,5694.39990234375,5547.2001953125,5667.89990234375,1931900,
2023-09-01,232.3000030517578,236.8000030517578,232.3000030517578,236.14999389648438,6220159,7.3,4.67,5308.2998046875,5326.2001953125,5209.35009765625,5269.10009765625,2108900,-0.1007111111111111
2023-08-31,237.0500030517578,237.35000610351562,231.60000610351562,232.3000030517578,11631767,7.4,5.47,5435.75,5436.35009765625,5231.89990234375,5313.75,1221400,0.6877142857142857
2023-08-30,238.75,239.1999969482422,236.25,236.5,3960361,7.4,5.47,5643.35009765625,5654.0498046875,5429.39990234375,5443.60009765625,1079000,0.9318
2023-08-29,239.0,239.8000030517578,236.3000030517578,237.0,4115948,7.4,5.47,5594.7001953125,5680.14990234375,5583.85009765625,5611.7998046875,933300,0.985925
2023-08-28,237.25,240.1999969482422,236.0500030517578,238.1999969482422,8338095,7.4,5.47,5727.64990234375,5751.2998046875,5564.9501953125,5592.2998046875,806000,0.3954499999999999
2023-08-25,238.8000030517578,238.8000030517578,232.0,233.3000030517578,6099075,7.4,5.47,5852.25,5906.7998046875,5787.7001953125,5807.7001953125,859400,0.4120199999999999
2023-08-24,238.64999389648438,240.8000030517578,237.1999969482422,237.5500030517578,5052952,7.4,5.47,5837.64990234375,5868.7998046875,5820.64990234375,5860.75,741600,0.3095
2023-08-23,236.0,239.0,235.5,238.0,5524962,7.4,5.47,5767.5,5819.60009765625,5747.2998046875,5789.64990234375,825200,0.5246500000000001
2023-08-22,234.35000610351562,236.89999389648438,234.35000610351562,235.0,4862624,7.4,5.47,5739.10009765625,5824.25,5658.75,5762.85009765625,950000,0.3728625
2023-08-21,233.9499969482422,234.9499969482422,233.64999389648438,234.35000610351562,3857957,7.4,5.47,5772.4501953125,5850.7998046875,5682.5498046875,5704.75,1165800,
2023-08-18,234.0,236.0,232.64999389648438,233.35000610351562,5574667,7.4,5.47,5797.2998046875,5999.10009765625,5791.89990234375,5975.14990234375,1329400,-0.2177
2023-08-17,236.89999389648438,237.35000610351562,233.5,234.0,6139153,7.4,5.47,5695.2998046875,5815.85009765625,5657.5498046875,5757.35009765625,1970900,0.7733888888888889
2023-08-16,234.0,236.89999389648438,232.0500030517578,236.5,7462518,7.4,5.47,5882.5498046875,5882.5498046875,5751.14990234375,5772.39990234375,1121400,0.9951666666666666
2023-08-14,238.1999969482422,238.89999389648438,232.5500030517578,234.0,8996918,7.4,5.47,6256.9501953125,6278.14990234375,5867.0498046875,5908.2001953125,1331400,0.9969
2023-08-11,243.85000610351562,243.89999389648438,237.8000030517578,238.1999969482422,12825769,7.4,5.47,6426.4501953125,6531.10009765625,6221.14990234375,6371.64990234375,1194600,0.73
2023-08-10,244.89999389648438,244.89999389648438,241.8000030517578,243.85000610351562,8194222,7.4,5.47,6710.2998046875,6719.5498046875,6323.85009765625,6389.25,1422700,0.9834333333333332
2023-08-09,242.89999389648438,244.5,240.25,244.0500030517578,10427414,7.4,5.47,6708.39990234375,6746.85009765625,6653.10009765625,6703.7998046875,1018200,0.9971
2023-08-08,238.0,243.8000030517578,237.1999969482422,240.0500030517578,24176083,7.4,5.47,6800.25,6808.85009765625,6705.89990234375,6717.60009765625,714700,0.0
2023-08-07,248.0,248.5,237.0,237.9499969482422,34406950,7.4,5.47,6816.0,6843.0498046875,6758.0,6777.85009765625,998800,
2023-08-04,254.5,254.60000610351562,245.39999389648438,247.0500030517578,31876311,7.4,5.47,6814.25,6919.60009765625,6806.5498046875,6905.7998046875,1693900,0.7404333333333334
2023-08-03,260.8999938964844,261.0,247.60000610351562,254.0500030517578,226675327,7.4,5.47,6776.5,6807.35009765625,6709.10009765625,6793.5,817300,
2023-08-02,277.25,277.3999938964844,270.3500061035156,272.1499938964844,10728356,7.4,5.47,6895.64990234375,6905.2998046875,6751.5498046875,6779.25,980300,0.48965
2023-08-01,279.0,279.0,275.6000061035156,276.8999938964844,5615483,7.4,5.47,6800.7001953125,6879.14990234375,6790.89990234375,6869.7998046875,1264200,
2023-07-31,280.5,281.8500061035156,275.70001220703125,276.0,9590319,6.6,4.67,6815.7998046875,6817.0498046875,6749.85009765625,6783.64990234375,974100,0.8182
2023-07-28,277.8500061035156,279.3500061035156,276.20001220703125,278.79998779296875,3466932,6.6,4.67,6766.10009765625,6819.5,6747.64990234375,6792.89990234375,976500,0.0166499999999999
2023-07-27,279.5,280.6499938964844,276.75,277.1499938964844,4048684,6.6,4.67,6773.25,6804.75,6681.7001953125,6697.2998046875,1169800,
2023-07-26,277.20001220703125,279.79998779296875,275.79998779296875,278.95001220703125,4427527,6.6,4.67,6733.75,6777.2001953125,6668.2001953125,6761.2001953125,1280400,0.0173
2023-07-25,274.8999938964844,277.75,272.1000061035156,276.8999938964844,7486014,6.6,4.67,6844.60009765625,6848.5,6693.5,6705.85009765625,1327200,0.5655333333333333
2023-07-24,272.5,274.79998779296875,270.29998779296875,271.29998779296875,16254554,6.6,4.67,6897.25,6907.35009765625,6838.5498046875,6850.0498046875,1573800,0.38944
2023-07-21,282.0,282.0,277.79998779296875,278.25,7273251,6.6,4.67,6567.75,6699.5498046875,6556.2998046875,6687.10009765625,1176400,0.9973
2023-07-20,284.0,284.20001220703125,281.45001220703125,282.20001220703125,3435623,6.6,4.67,6611.10009765625,6664.75,6585.4501953125,6615.75,1036100,0.9968
2023-07-19,284.0,285.29998779296875,282.04998779296875,283.6499938964844,5190259,6.6,4.67,6422.4501953125,6644.2998046875,6411.64990234375,6633.9501953125,1850200,0.49825
2023-07-18,284.3999938964844,284.8999938964844,280.20001220703125,281.45001220703125,3886657,6.6,4.67,6449.2001953125,6474.60009765625,6205.5,6228.0,1092300,0.8637
2023-07-17,285.0,285.75,282.3999938964844,283.8500061035156,4852437,6.6,4.67,6630.64990234375,6652.85009765625,6463.5,6519.25,923700,0.0357499999999999
2023-07-14,279.6000061035156,286.3999938964844,278.75,284.8500061035156,10425854,6.6,4.67,6667.85009765625,6757.5,6660.10009765625,6742.4501953125,511100,-0.1245
2023-07-13,278.5,281.3999938964844,277.5,278.04998779296875,5632082,6.6,4.67,6673.0498046875,6724.10009765625,6615.75,6657.7001953125,846900,0.99295
2023-07-12,277.54998779296875,278.1000061035156,276.04998779296875,277.6499938964844,5782947,6.6,4.67,6791.39990234375,6827.85009765625,6691.2998046875,6708.5498046875,761100,0.66884
2023-07-11,276.20001220703125,279.79998779296875,275.0,277.54998779296875,13640445,6.6,4.67,6754.0,6815.7001953125,6746.7001953125,6805.85009765625,850700,0.81124
2023-07-10,283.0,283.8999938964844,279.54998779296875,282.25,8227148,6.6,4.67,6739.35009765625,6756.39990234375,6691.85009765625,6722.0,758900,0.6610333333333334
2023-07-07,280.5,283.04998779296875,279.0,280.54998779296875,8454807,6.6,4.67,6725.5498046875,6782.60009765625,6707.60009765625,6756.9501953125,776800,0.5411
2023-07-06,279.0,280.45001220703125,276.75,280.0,9098372,6.6,4.67,6783.0,6795.4501953125,6694.35009765625,6709.2998046875,861900,0.34885
2023-07-05,278.70001220703125,278.70001220703125,277.0,277.45001220703125,2945805,6.6,4.67,6795.85009765625,6798.85009765625,6734.5,6768.85009765625,1129500,0.7382285714285715
2023-07-04,279.8999938964844,279.8999938964844,277.0,277.54998779296875,3459962,6.6,4.67,6739.7998046875,6835.35009765625,6717.7001953125,6819.75,2015600,0.9974
2023-07-03,279.29998779296875,280.3500061035156,277.79998779296875,278.1000061035156,3717787,6.6,4.67,6663.0,6715.60009765625,6642.14990234375,6694.5,1378300,0.9613
2023-06-30,279.95001220703125,280.29998779296875,277.3999938964844,277.95001220703125,5227979,6.9,5.1,6390.7998046875,6481.85009765625,6386.25,6447.35009765625,1138000,-0.642725
2023-06-28,281.5,281.54998779296875,279.0,279.95001220703125,6885093,6.9,5.1,6442.75,6464.89990234375,6400.5498046875,6455.14990234375,744500,0.46185
2023-06-27,280.0,280.54998779296875,278.70001220703125,279.54998779296875,5026622,6.9,5.1,6441.35009765625,6452.0,6387.39990234375,6440.7001953125,743700,0.8439
2023-06-26,276.20001220703125,280.6499938964844,274.29998779296875,279.79998779296875,4184383,6.9,5.1,6483.9501953125,6490.9501953125,6409.89990234375,6422.85009765625,887000,0.744275
2023-06-23,280.8500061035156,280.8500061035156,275.8999938964844,276.20001220703125,5178936,6.9,5.1,6471.39990234375,6498.5,6400.0498046875,6444.39990234375,1124300,0.31575
2023-06-22,282.0,282.8500061035156,279.0,280.6499938964844,3205576,6.9,5.1,6444.14990234375,6480.0498046875,6367.60009765625,6455.7001953125,1040000,0.4987
2023-06-21,282.6499938964844,283.1499938964844,280.29998779296875,281.25,3186136,6.9,5.1,6587.7998046875,6594.5,6395.2998046875,6461.60009765625,1139000,0.8033
2023-06-20,279.0,284.3500061035156,279.0,282.6499938964844,5600444,6.9,5.1,6570.39990234375,6603.2001953125,6521.7998046875,6589.5498046875,1118700,0.39395
2023-06-19,281.8999938964844,281.8999938964844,279.6499938964844,280.54998779296875,3070098,6.9,5.1,6480.39990234375,6594.39990234375,6472.89990234375,6558.5,1845800,0.45405
2023-06-16,282.20001220703125,282.8500061035156,279.1000061035156,280.04998779296875,4363955,6.9,5.1,6438.2998046875,6451.89990234375,6345.9501953125,6364.0498046875,1374600,
2023-06-15,281.8999938964844,282.79998779296875,280.6000061035156,281.29998779296875,3650454,6.9,5.1,6367.2998046875,6449.35009765625,6296.0498046875,6423.85009765625,2152500,0.0
2023-06-14,279.1000061035156,283.0,279.0,281.0,8520513,6.9,5.1,6107.89990234375,6332.7001953125,6103.2001953125,6324.14990234375,2169300,0.1909
2023-06-13,279.29998779296875,279.29998779296875,277.1499938964844,278.0,4423326,6.9,5.1,6019.85009765625,6099.7998046875,6008.10009765625,6068.75,1224500,0.99825
2023-06-12,278.79998779296875,279.5,276.70001220703125,277.8500061035156,3615243,6.9,5.1,6035.2998046875,6114.10009765625,6034.14990234375,6075.7001953125,1383200,0.4768666666666667
2023-06-09,278.8999938964844,278.8999938964844,276.1000061035156,276.75,3951837,6.9,5.1,5968.10009765625,5974.39990234375,5843.7001953125,5883.35009765625,1420500,0.3311
2023-06-08,279.8500061035156,280.75,277.1000061035156,277.54998779296875,5236354,6.9,5.1,5877.9501953125,5981.14990234375,5871.64990234375,5970.25,2072500,-0.0329
2023-06-07,277.95001220703125,278.8999938964844,276.70001220703125,278.45001220703125,4434944,6.9,5.1,5783.35009765625,5865.4501953125,5765.75,5812.4501953125,1120000,0.9935
2023-06-06,279.0,279.79998779296875,277.04998779296875,277.3999938964844,3892263,6.9,5.1,5791.7998046875,5803.0498046875,5777.14990234375,5789.0498046875,176900,
2023-06-05,280.04998779296875,280.04998779296875,276.29998779296875,278.29998779296875,6297485,6.9,5.1,5817.7001953125,5826.35009765625,5701.0,5748.35009765625,956500,0.62395
2023-06-02,279.6499938964844,281.25,278.6499938964844,280.1000061035156,4851414,6.9,5.1,5756.4501953125,5788.4501953125,5752.2998046875,5775.0498046875,806000,0.3269
2023-06-01,278.0,280.5,277.6000061035156,278.1000061035156,5137986,6.9,5.1,5740.5,5759.4501953125,5656.10009765625,5711.39990234375,1016500,0.979875
2023-05-31,280.0,283.25,277.79998779296875,278.29998779296875,13042404,7.9,5.1,5902.35009765625,5914.85009765625,5757.35009765625,5767.2001953125,915100,0.835
2023-05-30,283.20001220703125,288.45001220703125,283.0,285.6000061035156,14960466,7.9,5.1,5838.60009765625,5869.9501953125,5751.14990234375,5804.25,1209900,0.2639333333333333
2023-05-29,299.8999938964844,300.95001220703125,297.20001220703125,300.3500061035156,13277968,7.9,5.1,5810.89990234375,5813.75,5718.2998046875,5798.14990234375,985900,0.0
2023-05-26,298.0,298.20001220703125,295.5,297.6499938964844,14274998,7.9,5.1,5941.14990234375,5946.35009765625,5864.60009765625,5931.5498046875,864000,0.920825
2023-05-25,291.45001220703125,296.5,290.6499938964844,295.79998779296875,13711792,7.9,5.1,5832.2998046875,5968.25,5820.75,5956.9501953125,1359800,0.9862666666666668
2023-05-24,290.0,292.95001220703125,284.6000061035156,291.3500061035156,12159427,7.9,5.1,5731.75,5778.85009765625,5662.0,5769.2998046875,1144700,0.49655
2023-05-23,293.0,293.0,288.0,288.3500061035156,19814977,7.9,5.1,5772.0,5772.0,5555.0,5593.9501953125,996600,0.7335333333333334
2023-05-22,284.0,287.8500061035156,282.5,287.5,8718882,7.9,5.1,5659.5,5814.9501953125,5600.25,5768.2001953125,1584500,0.2253
2023-05-19,281.0,282.29998779296875,277.20001220703125,281.95001220703125,6918149,7.9,5.1,5818.64990234375,5840.4501953125,5647.7001953125,5728.64990234375,1752700,0.4673
2023-05-18,282.0,284.20001220703125,278.0,278.54998779296875,7505208,7.9,5.1,5971.25,5973.0,5734.5498046875,5778.25,1896800,0.8692666666666667
2023-05-17,279.6499938964844,283.0,275.5,279.45001220703125,8194381,7.9,5.1,6140.5,6174.4501953125,6010.9501953125,6027.35009765625,1709000,0.49985
2023-05-16,278.0,282.1000061035156,277.1000061035156,279.8500061035156,5374740,7.9,5.1,6059.14990234375,6131.75,6029.2998046875,6100.75,1310100,0.3778
2023-05-15,272.0,277.70001220703125,268.5,277.1499938964844,9215600,7.9,5.1,6194.5498046875,6246.7001953125,6055.60009765625,6076.10009765625,1087600,0.574
2023-05-12,282.20001220703125,282.20001220703125,274.1000061035156,275.1000061035156,9987592,7.9,5.1,6216.4501953125,6277.35009765625,6065.10009765625,6137.64990234375,2577300,0.6555
